,Unnamed: 0,id,food_complexity,num_ingredients,serving_setting,expected_cost,related_movie,paired_drink,associated_people,hot_sauce_level,Label
526,526,627220,4,6.0,"Week day dinner,Weekend lunch,Weekend dinner",17.5,The Karate Kid,Water,"Parents,Siblings,Friends",none,Sushi
527,527,634964,2,2.0,"Weekend lunch,Weekend dinner",20.0,John Wick,Water,Friends,none,Sushi
528,528,722500,2,3.0,"Week day lunch,Week day dinner,At a party",1.0,Jiro Dreams of Sushi,apple juice,"Parents,Friends,Teachers",none,Sushi
529,529,602824,5,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,The Pacific,tea,"Friends,Strangers",none,Sushi
530,530,618355,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",8.0,Weathering with You,hot tea,Friends,none,Sushi
531,531,611097,2,5.0,"Weekend dinner,Late night snack",10.0,Kill Bill: Vol. 1,coke,Friends,A moderate amount (medium),Sushi
532,532,634328,5,15.0,"Week day dinner,Weekend dinner,At a party",15.0,Finding Nemo,Green Tea,Strangers,A little (mild),Sushi
533,533,607160,4,7.0,"Week day dinner,Weekend dinner,At a party",15.0,Kill Bill: Vol. 1,sake,"Siblings,Friends",A moderate amount (medium),Sushi
534,534,728522,5,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Eternal Sunshine of the Spotless Mind,Hot Tea,"Parents,Friends",none,Sushi
535,535,718570,4,5.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,Eternal Sunshine of the Spotless Mind,juice/wine,"Parents,Friends",A moderate amount (medium),Sushi
536,536,714598,2,3.0,"Weekend dinner,At a party",35.0,Cars 2,Hot tea,"Parents,Siblings,Friends",none,Sushi
537,537,601950,3,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",3.0,Jiro Dreams of Sushi,tea,"Parents,Friends",none,Sushi
538,538,612478,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",14.0,My Neighbor Totoro,Beer,"Parents,Siblings,Friends",none,Sushi
539,539,501416,3,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,"There's A Lot of Bones In This, I Really Don't Wanna Die","Tea, uncarbonated soft drink, alcoholic beverage","Siblings,Friends,Teachers",none,Sushi
540,540,629710,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.0,Johnny English,Water,"Parents,Siblings,Friends",A moderate amount (medium),Sushi
541,541,502610,3,2.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,The Fast and the Furious: Tokyo Drift,Water,"Parents,Siblings,Friends",none,Sushi
542,542,603476,5,4.0,"Week day dinner,Weekend dinner,At a party",20.0,Oldboy,water,"Parents,Siblings",none,Sushi
543,543,600957,5,8.0,"Week day dinner,Weekend lunch,Weekend dinner",12.0,The Proposal,Water,Friends,none,Sushi
544,544,713423,1,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",11.666666666666666,Spirited Away,tea,Parents,A little (mild),Sushi
545,545,722431,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.5,Rurouni Kenshin,green tea,"Parents,Siblings",none,Sushi
546,546,633234,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Oldboy,Water,"Siblings,Friends",A little (mild),Sushi
547,547,148179,5,5.0,"Week day dinner,Weekend dinner,At a party",30.0,Oldboy,Tea,"Parents,Friends",none,Sushi
548,548,715845,3,7.0,"Week day dinner,Weekend dinner",17.0,Spirited Away,Green tea,"Friends,Strangers",none,Sushi
549,549,632153,2,3.0,"Week day lunch,At a party,Late night snack",15.0,Finding Nemo,Fish sauce,"Siblings,Friends",A moderate amount (medium),Sushi
550,550,606552,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,Gone Girl,Water,"Friends,Strangers",none,Sushi
551,551,738409,2,3.0,"Week day dinner,Weekend dinner",15.0,My Hero Academia,milk,Parents,none,Sushi
552,552,612096,5,5.0,"Weekend lunch,Weekend dinner,At a party",7.5,Food Wars: Shokugeki no Soma,Green tea,"Friends,Strangers",A moderate amount (medium),Sushi
553,553,743537,3,4.0,"Week day dinner,Weekend dinner",3.0,Your Name.,Cold water,"Parents,Siblings",none,Sushi
554,554,632896,3,6.0,"Week day lunch,Weekend dinner,At a party",6.5,"Bleach: Fade to Black, I Call Your Name",sake,"Parents,Siblings,Friends",A moderate amount (medium),Sushi
555,555,605207,5,4.0,"Week day dinner,Weekend dinner",10.0,Bullet Train,Water,Siblings,none,Sushi
556,556,617542,2,2.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",9.666666666666666,Isle of Dogs,Miso Soup,Parents,none,Sushi
557,557,719554,5,1.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,none,Miso soup,"Parents,Strangers",none,Sushi
558,558,627427,3,2.0,"Week day dinner,Weekend dinner,At a party",30.0,Liz And The Blue Bird Review,Green tea,"Parents,Siblings",none,Sushi
559,559,411315,4,5.0,"Week day dinner,Weekend dinner,At a party",9.0,Spirited Away,tea,"Parents,Siblings",none,Sushi
560,560,631507,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Spirited Away,Water,"Parents,Friends",none,Sushi
561,561,627798,5,4.0,"Week day dinner,Weekend dinner",11.0,Frozen,Tea,"Parents,Siblings",none,Sushi
562,562,712093,4,5.0,"Week day dinner,Weekend dinner",15.0,Seven Samurai,Water,Strangers,none,Sushi
563,563,627488,3,7.0,"Week day dinner,Weekend lunch,Weekend dinner",15.0,Barbie,Water,"Parents,Friends",A little (mild),Sushi
564,564,626493,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Cars 2,Water,"Friends,Strangers",none,Sushi
565,565,601363,4,3.5,"Week day dinner,Weekend dinner,At a party",17.0,The Boy and the Heron,beer,"Parents,Friends",A little (mild),Sushi
566,566,712898,2,4.0,"Week day dinner,Weekend lunch,Weekend dinner",20.0,Howl's Moving Castle,green tea,"Parents,Friends",none,Sushi
567,567,603398,5,8.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Suits LA,water,Friends,A little (mild),Sushi
568,568,631012,5,9.0,At a party,13.0,Kung Fu Panda,Water,Strangers,none,Sushi
569,569,601848,2,5.0,"Week day lunch,Weekend lunch,Weekend dinner",13.0,John Wick: Chapter 4,Green tea,"Parents,Siblings,Friends",none,Sushi
570,570,612131,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,The Wolverine,Green tea / ocha,"Parents,Siblings,Friends",A little (mild),Sushi
571,571,408630,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",3.0,Finding Nemo,tea,"Parents,Friends",none,Sushi
572,572,632091,3,5.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,A Minecraft Movie,tea,"Parents,Friends",none,Sushi
573,573,601122,4,5.0,"Week day dinner,Weekend lunch,Weekend dinner",7.0,The Wolverine,Sake,"Friends,Teachers",none,Sushi
574,574,602871,3,3.0,"Week day dinner,Weekend dinner",6.0,Jiro Dreams of Sushi,Miso soup,"Siblings,Friends",none,Sushi
575,575,520828,4,3.0,"Week day lunch,Week day dinner,Weekend dinner",12.0,Isle of Dogs,Tea,"Parents,Friends",none,Sushi
576,576,514199,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.0,Isle of Dogs,Tea,"Parents,Friends",A little (mild),Sushi
577,577,389697,1,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Top 10 Best Studio Ghibli Movies,"Green tea

Water","Parents,Siblings,Friends",none,Sushi
578,578,714430,4,10.0,At a party,9.0,Spider-Man,orange juice,Strangers,none,Sushi
579,579,612567,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",5.0,Your Name.,Matcha,Friends,none,Sushi
580,580,744468,2,3.0,"Week day lunch,Weekend dinner",2.0,Blade Runner,Water,Strangers,none,Sushi
581,581,502722,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",13.5,A Silent Voice: The Movie,Water,Friends,none,Sushi
582,582,519681,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",5.0,Everything Everywhere All at Once,Water,"Parents,Friends",none,Sushi
583,583,631125,5,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,"Monsters, Inc.",,Strangers,none,Sushi
584,584,606119,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",1.0,Isle of Dogs,Tea,"Parents,Siblings",A little (mild),Sushi
585,585,627252,5,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,"Monsters, Inc.",Water,"Parents,Teachers",A little (mild),Sushi
586,586,616568,4,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",3.0,Jiro Dreams of Sushi,sake,"Parents,Siblings,Friends",A little (mild),Sushi
587,587,603838,5,8.0,"Week day lunch,Week day dinner",20.0,Jiro Dreams of Sushi,Green Tea,Friends,none,Sushi
588,588,719735,5,1.5,"Week day dinner,Weekend lunch,Weekend dinner",15.0,Jiro Dreams of Sushi,iced tea,"Parents,Siblings,Friends",none,Sushi
589,589,608062,5,5.0,"Week day dinner,Weekend dinner",15.0,Parasite,Water ,Friends,none,Sushi
590,590,608704,5,5.0,"Week day dinner,Weekend dinner,At a party",20.0,Finding Nemo,Wine,"Parents,Friends",none,Sushi
591,591,520383,3,4.0,"Week day dinner,Weekend dinner",,none,Sake!,"Parents,Friends",none,Sushi
592,592,603793,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Doraemon,ocha,"Parents,Siblings",A little (mild),Sushi
593,593,603933,3,7.5,Weekend dinner,80.0,Jiro Dreams of Sushi,juice,Friends,none,Sushi
594,594,605519,4,4.0,"Week day lunch,Weekend lunch,Weekend dinner",10.0,Finding Nemo,Green Tea,Strangers,A little (mild),Sushi
595,595,524803,2,2.5,"Weekend lunch,Weekend dinner",5.0,Tokyo Story,Green tea,Strangers,none,Sushi
596,596,629712,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Parasite,Water,"Parents,Siblings,Friends",none,Sushi
597,597,627505,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",11.0,Inception,Water,Friends,A moderate amount (medium),Sushi
598,598,526131,4,1.0,"Week day dinner,Weekend dinner,Late night snack",9.0,pleasant goat and big big wolf,water,"Parents,Siblings",none,Sushi
599,599,607065,4,4.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",20.0,The Karate Kid,Wine,"Parents,Friends,Strangers",A little (mild),Sushi
600,600,500077,4,20.0,At a party,13.0,And Then There Were None,water,Strangers,A moderate amount (medium),Sushi
601,601,633350,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.0,Your Name.,Green tea ,"Siblings,Friends",none,Sushi
602,602,601945,4,5.0,"Week day dinner,Weekend lunch,Weekend dinner",10.0,The Wolf of Wall Street,Wine,"Parents,Friends",A little (mild),Sushi
603,603,629878,2,4.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",14.0,spirited away,Tea,"Parents,Friends",A lot (hot),Sushi
604,604,712766,3,4.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,Deadpool & Wolverine,Tea,"Siblings,Friends",none,Sushi
605,605,603664,1,2.0,Week day dinner,9.0,Jiro Dreams of Sushi,Calpis,Parents,none,Sushi
606,606,840827,5,4.0,Weekend dinner,20.0,Falling in Love with Romance Movies,Water,"Parents,Friends",none,Sushi
607,607,604897,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",35.0,Food Wars: Shokugeki no Soma,Tea,"Parents,Siblings,Friends",none,Sushi
608,608,525422,3,4.0,"Week day lunch,Weekend lunch,Weekend dinner,At a party",15.0,Food Wars: Shokugeki no Soma,Water,"Parents,Siblings,Friends",A moderate amount (medium),Sushi
609,609,602560,4,3.5,"Weekend lunch,Weekend dinner",26.0,Our Popcorn Movie Dystopia - Some More News: The Movie,cocktail,Parents,none,Sushi
610,610,738379,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",30.0,Jiro Dreams of Sushi,water,"Parents,Siblings,Friends",none,Sushi
611,611,622023,4,5.0,"Week day dinner,Weekend dinner,At a party",20.0,The Wolf of Wall Street,Coke Zero,Friends,A moderate amount (medium),Sushi
612,612,604770,2,4.0,Week day lunch,9.0,Godzilla,no drink,Strangers,none,Sushi
613,613,608318,5,5.5,"Week day dinner,Weekend lunch,Weekend dinner",10.0,Johnny English,Sake,"Siblings,Friends",none,Sushi
614,614,626757,3,3.0,Weekend dinner,12.0,The Fast and the Furious: Tokyo Drift,Tea,Parents,none,Sushi
615,615,745297,5,4.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",11.0,The Karate Kid,Water,"Friends,Strangers",A little (mild),Sushi
616,616,627599,2,3.0,"Week day dinner,Weekend dinner,At a party",16.0,Scary Movie 4,Water,"Parents,Siblings,Friends",none,Sushi
617,617,520037,4,4.0,"Week day dinner,Weekend dinner",10.0,Finding Nemo,Beer,"Parents,Siblings",none,Sushi
618,618,632189,1,3.0,"Week day dinner,Weekend dinner,At a party,Late night snack",2.0,Jiro Dreams of Sushi,Water,"Parents,Friends,Strangers",none,Sushi
619,619,627636,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",9.0,Monster House,Water,"Friends,Strangers",A little (mild),Sushi
620,620,295428,4,5.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",20.0,The Big Short,sake,"Parents,Siblings,Friends",none,Sushi
621,621,228777,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",14.0,Kill Bill: Vol. 1,water,Siblings,none,Sushi
622,622,609278,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,The Little Mermaid,Miso soup,"Parents,Friends",none,Sushi
623,623,614089,4,3.0,"Weekend dinner,At a party",25.0,Lost in Translation,Water,"Siblings,Strangers",none,Sushi
624,624,607517,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Recep Ivedik 2,Sake,"Parents,Siblings",none,Sushi
625,625,714607,2,4.0,"Week day lunch,Weekend lunch",4.0,Pirates of the Caribbean: The Curse of the Black Pearl,Matcha,"Siblings,Friends",none,Sushi
626,626,716650,3,3.0,"Week day dinner,Weekend dinner",6.5,big short,water,"Parents,Siblings,Friends",A little (mild),Sushi
627,627,497695,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",20.0,Crazy Rich Asians,Water,"Parents,Siblings,Friends",none,Sushi
628,628,496858,4,4.333333333333333,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",14.5,harry potter,tea,Friends,none,Sushi
629,629,608688,3,5.0,"Weekend lunch,Weekend dinner",15.0,finding nemo,Tea,Friends,A moderate amount (medium),Sushi
630,630,604386,3,3.0,"Week day dinner,Weekend dinner,At a party",30.0,Jiro Dreams of Sushi,tea,Friends,none,Sushi
631,631,628559,5,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Spirited Away,Green tea,Parents,none,Sushi
632,632,715152,4,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",25.0,Untitled Dragon Ball & Animes Mix Movie,Bubble Tea,"Parents,Siblings,Friends",none,Sushi
633,633,604110,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,"Monsters, Inc.",Juice,Parents,none,Sushi
634,634,629010,3,5.0,"Week day dinner,Weekend dinner,At a party",10.0,Kill Bill: Vol. 1,Lemon Water,"Parents,Friends",none,Sushi
635,635,605254,4,4.0,"Week day dinner,Weekend lunch,Weekend dinner",10.0,Cloudy with a Chance of Meatballs,hot green tea,"Parents,Friends",none,Sushi
636,636,628990,4,5.0,"Weekend lunch,Weekend dinner",18.0,Jiro Dreams of Sushi,Soju,Parents,none,Sushi
637,637,625295,3,9.0,"Week day dinner,Weekend dinner,At a party",10.0,Spirited Away,Water,"Parents,Friends",none,Sushi
638,638,603415,4,7.0,"Week day dinner,Weekend lunch,Weekend dinner",11.0,Spirited Away,Tea,"Parents,Friends",none,Sushi
639,639,635533,3,3.0,Weekend dinner,30.0,Jiro Dreams of Sushi,rice wine,"Parents,Friends",none,Sushi
640,640,630389,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Jiro Dreams of Sushi,Tea,"Parents,Siblings,Friends",none,Sushi
641,641,714901,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",,Bullet Train,Water,Friends,none,Sushi
642,642,629792,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",8.0,"Monsters, Inc.",sake,"Parents,Siblings,Friends",none,Sushi
643,643,629025,5,9.0,"Week day dinner,At a party",20.0,Squid Game,water,Strangers,none,Sushi
644,644,524441,4,6.0,Weekend dinner,15.0,Finding Nemo,Boba,Siblings,none,Sushi
645,645,389109,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",30.0,"Monsters, Inc. Monster TV Treats: Baseball ABC Bumper",green tea,Friends,none,Sushi
646,646,631216,2,5.0,"Week day lunch,Week day dinner",20.0,Solo Leveling,water,"Siblings,Friends",I will have some of this food item with my hot sauce,Sushi
647,647,738875,4,5.0,"Week day lunch,Weekend lunch,At a party",8.0,Crazy Rich Asians,Milk tea,"Siblings,Friends,Strangers",A little (mild),Sushi
648,648,634669,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",6.96,Jiro Dreams of Sushi,Sake,"Friends,Strangers",none,Sushi
649,649,409940,1,2.0,Weekend dinner,15.0,Spirited Away,miso soup,"Parents,Friends",none,Sushi
650,650,399605,1,3.0,"Weekend dinner,At a party",15.0,Take-Away Spirit,barley tea,Friends,none,Sushi
651,651,721831,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,John Wick,Sake,,none,Sushi
652,652,835223,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,none,Green tea,"Parents,Siblings,Friends",A little (mild),Sushi
653,653,712938,4,3.0,Weekend dinner,17.0,Spirited Away,Calpis,Strangers,none,Sushi
654,654,395712,5,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",17.5,Jiro Dreams of Sushi,no drink,Friends,A little (mild),Sushi
655,655,603388,4,3.0,"Week day dinner,Weekend lunch,Weekend dinner",20.0,Jiro Dreams of Sushi,Oolong tea,"Parents,Siblings,Friends",none,Sushi
656,656,617774,5,10.0,"Weekend lunch,Weekend dinner",15.989999999999998,Gran Turismo,Water,"Friends,Teachers,Strangers",none,Sushi
657,657,289440,5,2.0,"Weekend dinner,At a party",10.0,Lost in Translation,tea,"Parents,Friends,Strangers",none,Sushi
658,658,714503,2,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,This Is a Short Movie Because I Don't Like to Wallow in Self Pity,soybean milk,"Teachers,Strangers",A little (mild),Sushi
659,659,714893,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,The Breakfast Club,Water,"Friends,Strangers",none,Sushi
660,660,601094,5,8.0,"Weekend lunch,Weekend dinner",13.0,Spirited Away,hot tea,"Friends,Strangers",A moderate amount (medium),Sushi
661,661,618150,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",12.0,Spirited Away,"water, iced-tea","Friends,Strangers",A little (mild),Sushi
662,662,607944,3,4.0,"Week day dinner,Weekend lunch,Weekend dinner",17.5,Ponyo,Tea,"Parents,Siblings",none,Sushi
